order_id,customer_id,order_date,status,total_amount,region
8745,898,2024-02-19 00:28:48,delivered,1400.52,Southeast
8746,4132,2025-03-12 08:22:11,delivered,2974.60,Midwest
8747,2582,2024-02-23 17:29:05,delivered,3943.67,West
8748,3602,2024-04-16 21:17:45,delivered,694.97,Southeast
8749,689,2024-11-19 06:00:41,shipped,798.50,Southwest
8750,3031,2025-01-03 08:54:54,cancelled,2556.15,Southwest
8751,3932,2024-11-06 09:31:06,delivered,1517.32,Mountain
8752,1825,2024-12-12 20:57:11,delivered,935.06,Southwest
8753,840,2024-01-24 12:46:52,cancelled,4394.83,West
8754,4517,2024-04-10 20:39:56,delivered,3423.60,Southwest
8755,3940,2024-11-18 07:53:56,delivered,8051.46,Midwest
8756,4063,2025-03-12 23:12:42,placed,6135.12,West
8757,109,2024-09-05 11:53:47,delivered,122.25,West
8758,536,2024-02-06 18:33:01,delivered,3353.60,West
8759,2811,2024-08-15 02:17:04,delivered,7478.56,Southeast
8760,4245,2024-09-04 15:02:19,delivered,3022.53,Southwest
8761,2235,2024-05-28 11:22:23,delivered,7543.82,Southeast
8762,3762,2024-01-01 08:46:15,returned,2680.60,Southeast
8763,4461,2025-02-12 10:51:42,shipped,3170.48,West
8764,3273,2024-12-08 15:22:51,placed,5836.78,Northeast
8765,965,2025-04-07 16:09:15,delivered,6365.97,Southwest
8766,1138,2025-02-19 06:53:31,delivered,2434.41,Southeast
8767,3860,2024-11-19 06:04:12,shipped,4648.48,Midwest
8768,4962,2025-01-20 15:29:55,delivered,4102.56,Southeast
8769,4848,2024-06-30 14:53:09,delivered,2081.51,Southwest
8770,3324,2024-10-11 15:50:30,shipped,455.07,Mountain
8771,4013,2024-10-27 05:55:00,delivered,2129.24,West
8772,4024,2025-01-13 08:38:17,delivered,1602.54,West
8773,1588,2024-06-08 14:06:27,cancelled,538.61,Midwest
8774,1331,2024-07-27 12:09:00,delivered,3587.27,South
8775,2774,2024-07-29 04:24:56,cancelled,2745.84,West
8776,4153,2024-12-13 13:41:28,cancelled,2975.98,Northeast
8777,3288,2024-09-29 16:58:54,cancelled,4353.99,West
8778,174,2024-10-13 15:27:47,placed,1236.07,South
8779,3777,2025-03-03 18:38:02,shipped,5594.68,Southwest
8780,2159,2024-05-12 14:53:00,delivered,302.21,West
8781,4832,2024-11-22 00:34:32,delivered,1721.94,Southwest
8782,4194,2025-01-22 00:57:41,delivered,8709.94,Southeast
8783,3497,2024-01-13 09:30:23,shipped,3696.16,Northeast
8784,4594,2024-02-03 01:12:28,cancelled,1892.10,Southeast
8785,4651,2024-10-30 09:22:26,delivered,6032.09,Southeast
8786,4538,2024-12-15 05:36:45,delivered,4070.56,South
8787,776,2024-06-30 03:54:44,delivered,1105.20,West
8788,852,2024-07-23 05:06:27,delivered,6014.90,Midwest
8789,477,2024-04-22 01:03:37,delivered,111.24,West
8790,1158,2024-05-18 22:44:54,returned,1261.74,West
8791,4679,2024-06-30 15:51:21,placed,1503.78,Southwest
8792,2075,2024-05-31 17:30:03,delivered,4831.40,Southeast
8793,829,2025-04-01 13:06:08,shipped,659.28,West
8794,2647,2024-02-04 15:36:23,delivered,2953.26,Southwest
8795,3055,2024-08-07 12:25:34,delivered,1988.72,West
8796,3851,2025-01-01 08:40:05,delivered,2064.10,Southeast
8797,3140,2024-02-09 11:10:47,delivered,5303.46,Midwest
8798,3868,2024-10-08 09:46:12,cancelled,3105.01,Mountain
8799,4320,2024-03-01 20:52:43,delivered,2036.47,Southwest
8800,3212,2024-08-30 12:45:21,delivered,6616.95,Mountain
8801,1176,2025-03-15 23:03:46,delivered,2344.10,West
8802,4301,2024-12-17 03:28:00,delivered,5092.98,West
8803,3879,2024-12-09 01:44:56,delivered,965.34,Southwest
8804,2142,2024-12-05 05:15:32,delivered,5755.90,South
8805,3871,2025-02-10 01:00:02,delivered,2512.13,West
8806,1713,2025-02-15 04:01:45,shipped,2595.47,Southwest
8807,3668,2025-03-09 10:49:13,placed,3077.94,Midwest
8808,1849,2024-06-06 14:39:37,delivered,5297.05,Northeast
8809,924,2024-08-17 21:14:50,delivered,1609.48,Mountain
8810,1046,2024-07-18 10:36:30,delivered,7942.38,West
8811,4908,2024-01-04 14:46:31,delivered,18.36,Mountain
8812,3989,2024-01-07 03:42:44,shipped,5801.05,Southwest
8813,3971,2024-06-14 17:40:15,delivered,1835.32,South
8814,3272,2024-06-01 04:13:41,shipped,790.48,West
8815,995,2024-07-14 17:05:47,delivered,1737.94,South
8816,2808,2024-07-08 16:38:41,delivered,2840.50,West
8817,1137,2024-04-09 03:22:24,delivered,4634.54,Southwest
8818,4367,2024-10-12 18:10:41,returned,5442.78,West
8819,3502,2024-09-27 11:55:21,delivered,5469.73,South
8820,836,2024-02-19 10:10:36,delivered,4399.21,Midwest
8821,3151,2025-03-12 22:45:25,shipped,1801.50,West
8822,3404,2024-02-06 00:50:08,delivered,496.45,Mountain
8823,2233,2025-03-06 05:50:28,placed,1178.76,Northeast
8824,4994,2024-04-01 23:07:49,shipped,6002.62,Southeast
8825,3235,2024-09-28 03:37:22,shipped,5247.46,South
8826,3215,2025-01-04 08:29:04,placed,5220.47,West
8827,64,2024-07-03 22:48:30,returned,3054.12,Southwest
8828,4481,2025-01-16 20:28:03,cancelled,9239.12,Southwest
8829,350,2024-09-09 15:58:18,delivered,7408.13,South
8830,3765,2024-11-14 18:57:05,cancelled,9029.42,Southwest
8831,2203,2024-10-18 07:57:41,delivered,2421.84,Southeast
8832,3075,2025-01-23 18:11:37,shipped,5203.76,South
8833,4150,2024-08-14 14:55:20,cancelled,1216.00,West
8834,3702,2024-07-13 02:14:15,delivered,461.28,West
8835,2418,2025-01-29 13:58:59,delivered,5607.04,Southeast
8836,3478,2025-01-19 22:34:15,delivered,1940.50,West
8837,4494,2024-02-26 09:44:49,delivered,3930.13,South
8838,2037,2025-03-10 04:27:05,delivered,3049.68,Southwest
8839,121,2024-03-16 21:49:18,cancelled,4166.00,Northeast
8840,4685,2025-01-13 16:15:10,delivered,838.45,West
8841,470,2025-01-21 23:46:41,shipped,1337.86,West
8842,3136,2024-07-03 05:47:37,delivered,2533.04,Southwest
8843,1031,2024-05-18 07:21:31,placed,8585.41,Southwest
8844,4548,2024-07-08 09:09:33,delivered,4284.99,Midwest
8845,2719,2024-10-04 00:08:10,shipped,3610.08,West
8846,4638,2024-01-02 20:16:04,shipped,936.76,South
8847,1560,2024-06-16 21:21:44,delivered,7247.13,West
8848,2853,2024-09-14 06:31:06,cancelled,4586.24,Southwest
8849,860,2024-09-14 19:20:44,delivered,5367.01,Mountain
8850,2125,2024-01-15 05:04:03,delivered,3152.52,West
8851,1500,2024-11-25 00:59:43,delivered,7043.32,Mountain
8852,3166,2024-12-24 16:06:50,placed,3004.36,South
8853,1545,2024-07-10 07:22:51,delivered,3891.20,Northeast
8854,546,2025-02-27 16:57:37,placed,476.52,Southeast
8855,2760,2025-02-22 18:45:36,returned,3345.00,West
8856,1124,2025-04-17 05:29:41,delivered,6088.69,Midwest
8857,32,2025-03-15 04:29:31,delivered,7558.14,Southwest
8858,3727,2024-09-13 18:23:20,shipped,2283.10,West
8859,2834,2025-02-13 13:20:10,delivered,540.05,Southeast
8860,1069,2024-11-08 18:11:21,delivered,5826.72,West
8861,2341,2024-01-19 00:56:35,delivered,1044.76,Southwest
8862,486,2024-01-25 03:23:51,placed,5359.85,West
8863,3919,2024-01-30 09:27:05,delivered,3794.11,West
8864,1297,2024-11-29 17:59:14,delivered,1766.07,Southwest
8865,2815,2024-09-27 15:31:39,delivered,5874.86,West
8866,3530,2025-03-05 23:32:16,delivered,5311.98,South
8867,4164,2024-07-07 09:22:36,cancelled,2449.04,Midwest
8868,1236,2024-12-16 23:09:40,delivered,1433.35,Midwest
8869,271,2024-01-09 00:30:42,cancelled,2249.37,West
8870,4812,2024-04-07 07:02:12,cancelled,5660.12,Mountain
8871,3404,2024-06-23 22:56:44,cancelled,6120.24,Mountain
8872,634,2025-04-01 06:43:34,delivered,5359.17,South
8873,2774,2024-05-16 13:13:33,shipped,958.68,West
8874,2140,2024-07-30 00:00:06,shipped,1379.85,Mountain
8875,2326,2024-06-05 23:08:27,delivered,6381.80,West
8876,4901,2024-08-08 14:26:44,placed,9774.72,Southwest
8877,2073,2024-04-12 20:29:55,delivered,3433.09,Northeast
8878,3744,2024-05-06 16:42:34,delivered,4603.91,Southwest
8879,3880,2025-01-27 17:11:15,delivered,2069.04,West
8880,3778,2024-01-29 04:36:02,shipped,532.76,Southeast
8881,713,2024-09-11 22:22:12,cancelled,6281.65,Northeast
8882,4819,2024-10-29 10:06:09,delivered,752.88,South
8883,3834,2024-11-14 01:17:04,delivered,2432.23,South
8884,1798,2024-05-07 19:30:45,delivered,3576.66,West
8885,1722,2024-10-20 10:06:55,delivered,3848.10,South
8886,374,2024-12-27 20:33:56,delivered,951.36,West
8887,85,2024-10-22 07:42:24,delivered,6962.60,Southwest
8888,1949,2024-12-22 18:06:05,delivered,1487.46,West
8889,2212,2024-03-20 18:08:36,delivered,750.44,Midwest
8890,4136,2025-04-14 00:34:50,delivered,1833.63,West
8891,2231,2025-01-28 14:15:07,placed,3879.62,Southwest
8892,899,2024-12-01 18:50:27,delivered,3253.51,South
8893,4030,2025-03-11 15:08:39,delivered,2907.24,South
8894,4874,2025-01-02 12:06:07,delivered,1773.90,South
8895,3825,2024-02-08 01:16:20,delivered,8600.26,Southwest
8896,4813,2025-01-06 06:28:37,cancelled,3945.48,West
8897,744,2025-04-20 22:25:45,delivered,5733.83,West
8898,4145,2024-04-15 07:39:18,delivered,3473.61,Southwest
8899,4021,2024-08-02 08:58:34,delivered,1529.82,Southwest
8900,3424,2024-08-19 09:25:26,shipped,3557.95,Southwest
8901,3007,2024-08-13 01:21:41,cancelled,7353.37,West
8902,1670,2024-02-01 10:22:58,delivered,5710.30,West
8903,2552,2024-06-12 15:43:46,delivered,3535.21,West
8904,2876,2024-11-03 04:14:36,delivered,5211.20,Mountain
8905,4032,2025-04-06 19:08:39,delivered,3548.33,Southwest
8906,2323,2024-01-11 03:08:28,shipped,5483.02,South
8907,1478,2024-09-25 09:08:18,shipped,7403.10,West
8908,3822,2025-01-10 12:22:19,shipped,1543.17,South
8909,753,2024-06-18 14:48:40,delivered,1059.06,Southwest
8910,199,2024-11-03 17:34:47,placed,1077.26,Southwest
8911,3202,2024-01-28 02:45:01,delivered,1879.07,Southeast
8912,2311,2024-05-17 04:20:41,placed,3279.09,Southwest
8913,2732,2024-05-09 22:32:51,delivered,6264.61,Mountain
8914,3313,2024-04-28 12:40:22,delivered,3816.24,Southwest
8915,680,2024-12-02 14:42:47,delivered,1734.84,West
8916,255,2024-09-17 09:17:08,cancelled,2748.37,West
8917,4646,2024-06-30 06:09:40,placed,1486.84,West
8918,2070,2024-06-15 18:36:01,delivered,2093.23,West
8919,3331,2024-08-01 11:32:23,returned,7773.12,South
8920,4913,2024-11-01 20:36:43,delivered,1471.72,Southwest
8921,2547,2025-04-13 23:14:12,cancelled,3988.92,South
8922,57,2024-05-08 11:02:42,delivered,3854.97,Northeast
8923,4702,2024-12-12 11:44:57,delivered,6865.48,South
8924,2674,2024-05-12 00:12:54,returned,956.08,Southeast
8925,2000,2024-01-09 07:13:56,delivered,897.54,Southwest
8926,1879,2024-04-25 22:38:58,placed,2642.60,Southwest
8927,1739,2024-08-26 04:37:37,delivered,1403.00,Southeast
8928,657,2024-09-25 19:43:48,shipped,3341.76,Southwest
8929,653,2024-02-04 16:40:02,delivered,4843.29,West
8930,2457,2024-08-26 00:30:29,delivered,1846.95,Northeast
8931,985,2024-04-22 21:59:18,delivered,2217.89,Northeast
8932,2243,2024-08-11 04:25:06,shipped,4116.42,South
8933,1183,2024-08-30 21:06:02,delivered,1649.40,West
8934,540,2024-11-06 18:54:00,delivered,2028.85,Mountain
8935,2694,2025-03-04 13:52:04,delivered,1223.68,West
8936,87,2024-09-12 09:05:39,delivered,7925.20,Southwest
8937,2063,2024-08-10 00:48:24,delivered,1914.39,West
8938,2379,2024-01-23 17:20:56,cancelled,2999.59,Southeast
8939,4,2025-03-10 15:13:52,delivered,2568.57,Midwest
8940,2646,2024-06-08 13:02:46,delivered,1029.70,West
8941,886,2024-01-06 16:32:43,cancelled,776.13,West
8942,3999,2024-04-13 00:20:05,delivered,695.19,West
8943,2674,2024-05-27 02:28:18,returned,2213.64,Southeast
8944,3501,2025-04-14 01:45:55,delivered,3916.95,West
8945,1764,2024-04-01 09:46:45,delivered,3778.56,Midwest
8946,4249,2024-09-07 03:29:30,shipped,3781.13,Northeast
8947,2905,2025-04-07 03:41:32,delivered,3965.66,Northeast
8948,4730,2024-06-24 00:02:52,delivered,7602.01,South
8949,2558,2024-06-06 15:10:22,delivered,1084.99,South
8950,2859,2024-08-28 07:32:59,shipped,2281.42,Southeast
8951,1866,2024-08-14 15:05:20,delivered,3754.28,South
8952,295,2024-11-04 23:47:29,delivered,8739.03,Southwest
8953,1505,2025-01-11 00:37:13,delivered,2933.48,Southwest
8954,2452,2024-10-21 13:19:24,shipped,3796.39,Midwest
8955,1790,2025-03-21 02:43:32,delivered,1827.09,South
8956,1355,2024-12-30 16:02:46,shipped,2290.46,Southeast
8957,2706,2024-12-12 02:11:47,shipped,4683.50,Southeast
8958,1010,2024-09-09 04:22:28,delivered,4796.44,Southeast
8959,363,2024-01-25 14:14:17,delivered,2385.77,Southeast
8960,4442,2024-12-17 21:08:24,placed,3023.47,South
8961,3574,2025-04-02 12:39:46,delivered,4082.14,West
8962,1612,2024-06-08 17:44:24,delivered,4870.20,Mountain
8963,4605,2024-04-21 06:16:17,cancelled,870.03,West
8964,4553,2024-11-30 09:05:29,delivered,6292.56,Northeast
8965,13,2024-08-15 10:23:36,delivered,714.80,West
8966,3165,2024-04-13 05:36:24,shipped,6379.06,West
8967,2624,2024-07-05 05:19:45,delivered,252.80,Southwest
8968,3507,2024-07-19 19:18:18,delivered,1190.28,South
8969,4200,2024-02-16 07:33:36,delivered,1513.08,West
8970,2725,2024-07-26 16:05:33,returned,1179.68,Southwest
8971,3575,2024-01-04 15:47:32,shipped,670.39,Southwest
8972,839,2024-06-18 05:29:09,delivered,2830.63,Southwest
8973,2497,2024-11-02 08:28:12,placed,7329.68,Southwest
8974,845,2024-04-02 13:01:32,placed,2312.30,West
8975,2071,2024-06-24 14:57:18,delivered,3665.92,Southwest
8976,1873,2024-04-29 19:31:31,delivered,5101.79,Southwest
8977,1288,2024-05-14 23:57:47,delivered,3214.43,West
8978,4191,2024-12-08 22:02:37,delivered,4978.25,West
8979,1565,2025-03-09 11:53:07,delivered,2339.72,West
8980,2105,2024-02-20 06:15:11,delivered,6872.27,Northeast
8981,1533,2024-09-21 20:00:39,delivered,3322.15,West
8982,4302,2025-03-06 03:49:11,delivered,3883.70,South
8983,465,2024-05-09 05:20:46,delivered,1714.05,Southwest
8984,4413,2024-09-29 09:26:11,delivered,1170.43,West
8985,2853,2024-01-07 08:47:12,placed,4521.77,Southwest
8986,1770,2024-12-26 09:57:44,delivered,1645.15,South
8987,2128,2024-06-12 07:23:22,delivered,3215.18,Southwest
8988,315,2024-07-18 05:01:01,delivered,4700.51,Southeast
8989,244,2024-08-18 23:21:57,delivered,1204.73,Midwest
8990,760,2025-02-21 11:33:20,delivered,1676.13,West
8991,57,2024-11-08 19:57:43,delivered,102.48,Northeast
8992,461,2025-04-17 11:37:45,delivered,1185.76,West
8993,497,2024-10-02 09:11:55,delivered,5700.57,Southwest
8994,280,2024-02-24 00:04:38,delivered,3663.50,West
8995,3201,2024-03-20 23:34:25,delivered,4911.20,Southwest
8996,4987,2024-04-07 01:25:57,delivered,4274.61,Southeast
8997,3405,2024-07-29 11:00:23,cancelled,2575.44,West
8998,1547,2025-03-02 16:47:29,delivered,4182.33,Southeast
8999,472,2025-04-06 20:03:51,cancelled,4669.51,West
9000,1917,2024-02-04 16:25:13,delivered,3452.70,West
9001,176,2024-08-02 04:49:15,delivered,6996.93,Southwest
9002,625,2025-03-28 11:33:53,delivered,3634.39,Southwest
9003,1902,2024-06-29 09:40:01,delivered,2210.50,South
9004,2272,2024-02-16 22:12:41,delivered,4128.35,Southwest
9005,1289,2025-03-07 04:57:45,delivered,6821.88,Northeast
9006,2229,2024-06-08 01:56:03,placed,1549.56,Southwest
9007,3936,2025-02-20 22:46:38,delivered,3627.64,Southwest
9008,1025,2024-03-09 02:32:07,shipped,6771.34,Southwest
9009,3552,2024-11-29 00:25:49,delivered,641.40,Southwest
9010,1603,2024-04-05 12:55:44,shipped,4347.77,South
9011,857,2024-08-08 12:58:03,cancelled,6087.46,Northeast
9012,4569,2024-02-06 19:44:23,cancelled,178.98,Northeast
9013,1949,2024-02-06 16:51:42,delivered,1292.68,West
9014,2614,2024-06-02 23:34:16,placed,6528.91,West
9015,3204,2024-09-14 09:40:47,cancelled,161.74,Midwest
9016,2618,2024-04-14 23:33:37,shipped,2335.20,South
9017,1342,2024-03-25 07:51:38,delivered,5634.29,South
9018,234,2024-06-01 17:24:06,delivered,4301.44,South
9019,2103,2025-04-05 17:07:00,delivered,3148.27,Southwest
9020,1982,2024-07-26 21:00:55,shipped,195.42,South
9021,1700,2025-01-19 06:35:39,cancelled,4617.13,Midwest
9022,2060,2025-03-28 01:26:58,cancelled,3019.64,Mountain
9023,2259,2024-07-04 02:56:14,returned,1676.83,South
9024,459,2024-02-27 08:55:33,cancelled,4584.93,Southeast
9025,3623,2024-06-24 08:42:59,delivered,1361.32,Southwest
9026,4035,2024-04-22 05:42:12,cancelled,330.96,South
9027,927,2024-02-17 21:32:36,delivered,4986.52,West
9028,609,2024-07-20 01:45:30,shipped,3534.13,Southwest
9029,3567,2024-03-26 07:34:16,delivered,2451.60,West
9030,4186,2024-07-16 22:24:23,delivered,1315.21,South
9031,752,2025-02-21 03:00:25,delivered,4446.22,Southwest
9032,3482,2024-09-02 09:58:03,delivered,3573.95,South
9033,181,2024-09-21 15:50:21,delivered,5138.12,Southwest
9034,2563,2024-06-26 15:20:17,placed,6961.56,South
9035,2306,2024-02-12 21:53:16,delivered,243.94,Southeast
9036,2231,2024-01-05 16:20:36,delivered,701.25,Southwest
9037,1853,2024-01-11 05:14:52,delivered,147.96,West
9038,1745,2024-12-23 09:11:15,cancelled,5361.96,Southwest
9039,4324,2025-01-03 11:21:01,delivered,6389.67,Midwest
9040,3280,2024-12-20 19:45:37,shipped,1759.42,Southwest
9041,1115,2024-10-17 17:53:15,shipped,1070.34,Southeast
9042,3311,2024-07-30 08:50:11,delivered,1199.00,West
9043,4504,2024-04-17 22:14:46,delivered,3204.93,West
9044,2241,2024-02-22 00:23:30,delivered,3892.57,Southwest
9045,3787,2024-04-29 03:02:28,delivered,2902.79,Southeast
9046,2169,2024-11-19 02:42:39,delivered,959.68,Northeast
9047,2794,2024-02-25 14:56:03,delivered,6665.58,South
9048,807,2024-11-30 06:18:42,delivered,446.62,Southwest
9049,199,2025-01-28 03:55:26,delivered,7237.94,Southwest
9050,1801,2024-02-23 16:22:26,delivered,6666.46,Northeast
9051,400,2025-02-11 01:25:21,delivered,1248.44,Southwest
9052,2004,2024-06-16 02:31:53,cancelled,3036.48,Midwest
9053,1415,2024-07-04 19:54:34,delivered,1547.94,Southwest
9054,3603,2024-05-05 02:52:43,cancelled,5547.41,South
9055,2518,2024-05-20 13:39:39,delivered,2806.44,West
9056,320,2024-12-05 21:21:36,delivered,1282.42,Southwest
9057,4889,2024-07-05 07:05:23,shipped,5653.10,Northeast
9058,467,2025-04-07 23:41:16,returned,1824.72,South
9059,2287,2025-03-20 20:29:48,returned,3794.73,West
9060,4323,2025-04-05 14:55:45,shipped,497.60,South
9061,2765,2024-03-09 02:48:44,shipped,2612.34,West
9062,3018,2025-02-12 11:20:38,delivered,1112.52,South
9063,3727,2024-05-21 10:26:43,delivered,1270.00,West
9064,297,2025-01-18 06:47:37,delivered,2983.08,Northeast
9065,1522,2024-10-18 17:37:00,delivered,2981.90,Southeast
9066,4973,2025-01-29 17:50:08,delivered,3472.17,West
9067,2566,2024-05-09 14:00:36,placed,5824.19,West
9068,4460,2024-03-02 18:32:31,shipped,4403.74,Mountain
9069,3803,2025-01-08 01:20:16,shipped,8662.82,Southeast
9070,1808,2024-04-24 07:23:10,delivered,7165.95,Southwest
9071,678,2024-12-18 17:49:46,shipped,2826.42,West
9072,2541,2024-09-03 21:37:16,delivered,1817.16,West
9073,3873,2024-08-25 09:00:19,delivered,3424.77,Southwest
9074,750,2025-01-08 11:38:13,delivered,9893.27,South
9075,4673,2024-10-01 05:48:39,delivered,716.80,Southwest
9076,499,2024-05-07 02:11:24,delivered,473.67,South
9077,413,2024-06-17 07:48:16,cancelled,2061.44,West
9078,3320,2024-06-28 02:24:45,delivered,7203.49,West
9079,2075,2024-01-25 19:36:48,delivered,5066.23,Southeast
9080,4916,2024-05-26 05:58:18,shipped,3672.33,Midwest
9081,2897,2025-03-11 10:20:34,delivered,3223.37,Southwest
9082,2531,2025-01-29 03:56:46,shipped,6688.40,South
9083,1050,2024-09-20 17:31:44,delivered,1176.32,South
9084,4231,2024-10-26 11:26:25,delivered,4474.10,Southwest
9085,3586,2024-12-18 18:48:18,shipped,1210.12,Southeast
9086,2353,2024-02-26 04:56:48,delivered,6781.70,Southwest
9087,1098,2025-01-16 06:23:40,delivered,558.99,South
9088,2353,2025-02-17 11:29:03,shipped,2792.78,Southwest
9089,4339,2024-10-26 05:31:55,shipped,2459.74,South
9090,4355,2025-01-06 06:52:47,shipped,5109.10,South
9091,4552,2024-08-17 20:18:37,placed,1986.79,West
9092,198,2025-01-06 20:36:15,shipped,5784.38,West
9093,1096,2024-11-26 15:29:04,delivered,2489.74,West
9094,2357,2024-04-21 20:08:51,shipped,3852.17,Southwest
9095,4016,2024-01-29 23:53:12,delivered,4915.40,Southwest
9096,3309,2024-04-22 07:55:05,delivered,5684.89,West
9097,2878,2025-02-20 08:27:09,delivered,3098.85,South
9098,1077,2024-07-10 17:48:09,delivered,6280.48,Southwest
9099,1485,2024-10-03 02:59:07,returned,1466.66,West
9100,1349,2025-02-12 20:22:35,delivered,5490.52,Southwest
9101,4339,2024-07-06 01:31:41,placed,5323.29,South
9102,3921,2024-08-21 09:44:12,returned,3479.51,Southwest
9103,1099,2024-07-30 21:51:06,delivered,530.78,Southeast
9104,2934,2024-10-20 21:35:32,delivered,4673.44,West
9105,4139,2024-11-18 05:19:17,delivered,2804.08,Southeast
9106,465,2024-02-11 03:41:53,returned,4153.88,Southwest
